# Amorphous forsterite Mg2Sio4, Jager et al. (2003)
# http://www.astro.uni-jena.de/Laboratory/OCDB/amsilicates.html

# Wavelength [micron] - Real part - Imaginary part

6662.93352	1.60929	2.1E-4
6673.47614	1.60931	2.1E-4
6684.01876	1.60933	2.1E-4
6694.56137	1.60935	2.1E-4
6705.10399	1.60936	2.1E-4
6715.64661	1.60938	2.1E-4
6726.18922	1.6094	2.1E-4
6736.73184	1.60942	2.1E-4
6747.27445	1.60943	2.08396E-4
6757.81707	1.60945	2E-4
6768.35969	1.60948	2E-4
6778.9023	1.6095	2E-4
6789.44492	1.60951	2E-4
6799.98754	1.60953	2E-4
6810.53015	1.60955	2E-4
6821.07277	1.60957	2E-4
6831.61539	1.60958	2E-4
6842.158	1.6096	2E-4
6852.70062	1.60961	2E-4
6863.24323	1.60963	2E-4
6873.78585	1.60965	2E-4
6884.32847	1.60967	2E-4
6894.87108	1.60968	1.95423E-4
6905.4137	1.6097	1.9E-4
6915.95632	1.60971	1.9E-4
6926.49893	1.60973	1.9E-4
6937.04155	1.60975	1.9E-4
6947.58416	1.60977	1.9E-4
6958.12678	1.60978	1.9E-4
6968.6694	1.6098	1.9E-4
6979.21201	1.60982	1.9E-4
6989.75463	1.60984	1.9E-4
7000.29725	1.60985	1.9E-4
7010.83986	1.60987	1.9E-4
7021.38248	1.60989	1.9E-4
7031.9251	1.6099	1.9E-4
7042.46771	1.60992	1.9E-4
7053.01033	1.60993	1.9E-4
7063.55294	1.60995	1.9E-4
7074.09556	1.60997	1.861E-4
7084.63818	1.60998	1.8E-4
7095.18079	1.60999	1.8E-4
7105.72341	1.61001	1.8E-4
7116.26603	1.61003	1.8E-4
7126.80864	1.61005	1.8E-4
7137.35126	1.61006	1.8E-4
7147.89388	1.61008	1.8E-4
7158.43649	1.61009	1.8E-4
7168.97911	1.61011	1.8E-4
7179.52172	1.61012	1.8E-4
7190.06434	1.61014	1.8E-4
7200.60696	1.61016	1.8E-4
7211.14957	1.61017	1.8E-4
7221.69219	1.61018	1.8E-4
7232.23481	1.6102	1.8E-4
7242.77742	1.61021	1.8E-4
7253.32004	1.61023	1.8E-4
7263.86265	1.61024	1.77992E-4
7274.40527	1.61026	1.7E-4
7284.94789	1.61027	1.7E-4
7295.4905	1.61029	1.7E-4
7306.03312	1.6103	1.7E-4
7316.57574	1.61032	1.7E-4
7327.11835	1.61033	1.7E-4
7337.66097	1.61035	1.7E-4
7348.20359	1.61036	1.7E-4
7358.7462	1.61037	1.7E-4
7369.28882	1.61039	1.7E-4
7379.83143	1.61041	1.7E-4
7390.37405	1.61042	1.7E-4
7400.91667	1.61043	1.7E-4
7411.45928	1.61045	1.7E-4
7422.0019	1.61046	1.7E-4
7432.54452	1.61048	1.7E-4
7443.08713	1.61049	1.7E-4
7453.62975	1.6105	1.7E-4
7464.17237	1.61052	1.7E-4
7474.71498	1.61053	1.7E-4
7485.2576	1.61054	1.63533E-4
7495.80021	1.61056	1.6E-4
7506.34283	1.61057	1.6E-4
7516.88545	1.61059	1.6E-4
7527.42806	1.6106	1.6E-4
7537.97068	1.61061	1.6E-4
7548.5133	1.61063	1.6E-4
7559.05591	1.61065	1.6E-4
7569.59853	1.61066	1.6E-4
7580.14115	1.61067	1.6E-4
7590.68376	1.61068	1.6E-4
7601.22638	1.61069	1.6E-4
7611.76899	1.6107	1.6E-4
7622.31161	1.61072	1.6E-4
7632.85423	1.61074	1.6E-4
7643.39684	1.61075	1.6E-4
